"X","Y","ID","0to15cm"
151.17951,-26.26855,43279,0.0320969395603095
145.21785,-28.04845,579,0.0619288383601005
147.69435,-24.51,60079,0.0823687503747433
142.8845,-22.94838,39479,0.0472474118303532
151.11246,-24.82291,4479,0.073505111717085
151.00456,-25.42133,13180,0.0457587030515393
151.16831,-26.31173,43280,0.0530266429552573
145.23452,-28.04845,580,0.0535798018427842
151.35562,-24.43975,40880,0.0578898023804768
145.86782,-24.66502,65780,0.0629384374175362
147.65261,-24.57888,60080,0.0593030211220639
151.12001,-24.83962,4480,0.0591569840204265
148.01709,-28.13629,31880,0.0498969010165645
151.16831,-26.31173,43281,0.0503407196361091
151.65518,-25.62225,20181,0.058971513514898
147.73116,-24.20724,60081,0.0672190257511236
142.86783,-22.79838,39481,0.041336390930091
148.50748,-27.49908,31881,0.0733055457425438
145.82008,-19.38052,61381,0.0661987846598584
149.29152,-27.86914,19181,0.0735827487874825
151.65323,-25.62124,20182,0.0614167182465875
147.66844,-24.38576,60082,0.0651463286716089
151.11313,-24.82277,4482,0.0754085038686717
145.66572,-22.3894,12382,0.0479554228110709
148.34027,-28.82405,31882,0.0522187296825148
148.99704,-28.14445,19182,0.0687633509942256
145.38452,-28.08178,583,0.0507979355388594
151.65182,-25.62084,20183,0.0741752099948722
144.08658,-18.51618,15883,0.0641217870268983
147.62238,-24.49488,60083,0.0363934589993149
149.98827,-24.74566,36983,0.0665671681709994
148.93516,-28.36572,31883,0.0583845934981802
148.97843,-28.5147,19183,0.0657834448973506
151.79544,-26.39963,43284,0.0438419854610752
147.4705,-22.10814,46684,0.0579086314756213
147.54546,-24.53542,60084,0.0690703479243972
151.81056,-26.26001,31884,0.0507012849368319
148.90146,-28.20898,19184,0.0712079195083484
151.79809,-26.38611,43285,0.0360214746556042
144.56787,-28.09846,585,0.0502845503807387
147.42285,-24.51582,60085,0.0759842743004487
138.71043,-22.15095,11585,0.0584148516206058
149.99199,-24.74414,36985,0.0405728085421603
151.61952,-27.11739,31885,0.0470675375223112
149.40774,-27.8446,19185,0.0739871021140551
151.10355,-25.38428,13186,0.0256680532877418
144.56787,-28.09846,586,0.0561447823828649
147.07208,-24.5693,60086,0.0560090248478637
144.86211,-15.79796,95286,0.0508449718991067
149.05291,-26.66551,53986,0.0524441076228644
151.46964,-27.42544,31886,0.0538369229503579
151.79525,-25.48638,15687,0.0325432121157869
144.35121,-28.08179,587,0.0371211579098605
147.152,-24.067,55487,0.0671825832579736
146.11782,-24.61503,65787,0.0592699760282825
142.09212,-12.65949,9887,0.0356707509246067
147.03979,-24.70318,60087,0.0490950155127582
138.58448,-22.28907,11587,0.0713875682263373
151.77242,-26.34887,43288,0.0331413272334247
146.96361,-24.76083,60088,0.0222910908030575
151.4757,-27.39306,31888,0.0407662289701787
151.33678,-24.44767,40889,0.0425606282600851
146.93053,-24.79988,60089,0.0370273555553935
138.7148,-22.18036,11589,0.0576409391087756
150.0005,-24.74064,36989,0.0560445194098907
143.17781,-18.28556,9289,0.074260024723089
141.78595,-21.01482,12389,0.0624703977280809
151.77291,-25.53089,15690,0.0413439286224659
151.8314,-26.31325,43290,0.0402799145398714
147.69654,-24.10597,46690,0.0676337597248864
146.67339,-24.52349,60090,0.0690971824265421
142.55117,-22.33172,39490,0.0585404944746662
150.74743,-28.58481,53990,0.0443341470171372
152.71273,-26.42463,5790,0.0693236137800635
150.90742,-26.97962,31890,0.0538137922811926
151.82401,-26.30055,43291,0.03967768749422
146.72122,-24.50911,60091,0.0586498293447101
138.87541,-22.45794,11591,0.039841565408644
150.90863,-26.97413,31891,0.0434676812517406
143.06789,-28.56514,592,0.0533390138039018
146.77724,-24.50205,60092,0.050522548038975
150.71045,-25.41569,13193,0.0336515505427345
146.88829,-24.48636,60093,0.0762982448959366
150.51339,-28.49016,53993,0.0572290397643954
151.62667,-27.24208,31893,0.0702355228783693
148.73211,-28.44587,19193,0.0664841988864837
143.05123,-28.54847,594,0.051319988295222
146.93723,-24.47649,60094,0.0641856484797192
150.5134,-28.49007,53994,0.0735242156642948
143.05123,-28.53181,595,0.0507088041080938
150.03894,-24.43435,27295,0.0374862921860543
147.11124,-24.45397,60095,0.0543425111544215
138.62308,-22.86746,11595,0.0401556336850501
152.95187,-27.8517,27095,0.0599524890847875
145.72542,-19.50927,61395,0.0439820442970818
147.69711,-24.10531,46696,0.0535624653683651
143.93454,-27.91513,596,0.054869653349564
147.56517,-23.90857,60096,0.0646868141904821
138.57214,-22.8554,11596,0.0557888311956206
151.68736,-25.48184,15697,0.0459409139395919
152.40766,-25.26618,65197,0.0696287254786385
150.02836,-24.43347,27297,0.0712959462029783
147.41772,-23.86019,60097,0.0360180320151431
138.3743,-22.88611,11597,0.0512143405682449
146.16782,-24.83169,65798,0.0548022946065759
147.36819,-23.80652,60098,0.0704439509002954
151.74005,-25.53242,15699,0.0536133939486156
150.65633,-25.41348,13199,0.0313991496893332
147.29813,-23.68527,60099,0.048303836217401
138.70956,-23.08315,11599,0.0627274891382483
147.60184,-23.65636,600100,0.0805742078477686
143.33448,-22.33172,394100,0.0386598259310466
138.79508,-23.22431,115100,0.0715193299003569
149.94672,-24.72681,369100,0.0755430897072764
152.91396,-26.45942,375100,0.0478812262305274
152.70309,-25.27385,622101,0.020529934567872
147.64823,-23.80744,600101,0.0680453719090904
142.71207,-15.58513,93101,0.066553109062323
152.35287,-27.12102,318101,0.0561890060004286
150.53534,-25.3772,131102,0.0265846481012397
147.69481,-24.10592,466102,0.0457962253494208
151.29448,-24.43953,408102,0.0445532912026194
146.20115,-24.88168,657102,0.0807485243809812
145.78451,-27.09835,384102,0.0585498388447235
148.26685,-22.38713,600102,0.0614560393852066
138.89257,-23.08119,115102,0.0727567610315809
152.3531,-27.12009,318102,0.0387499736801124
152.76852,-25.33266,622103,0.0356565148722976
146.20115,-24.89835,657103,0.0555133559685058
146.00117,-27.14834,384103,0.0336606482782678
148.07473,-22.12959,600103,0.0517705502248215
138.4406,-22.59606,115103,0.0693156060892482
149.83072,-24.37078,196103,0.0551401486779254
152.34647,-27.11638,318103,0.0324807017664037
146.20117,-27.11501,384104,0.0291322023746945
148.01766,-22.20103,600104,0.0200765647036086
138.49378,-22.6127,115104,0.05508424573451
144.18454,-28.04846,5105,0.0298482056017381
152.7934,-25.31193,622105,0.0354239303548152
146.3345,-27.26501,384105,0.0452223964176312
147.99695,-22.24908,600105,0.0407900864249425
146.29328,-19.93721,20106,0.057006035909295
146.60117,-27.13168,384106,0.0387513832851275
147.97766,-22.28932,600106,0.0348986746112012
149.22864,-21.30805,221106,0.057275744136516
151.95721,-27.91899,539106,0.0504488471445997
152.81715,-25.37337,622107,0.0462599343031155
146.7845,-27.14834,384107,0.0363061868853492
147.98068,-22.2333,600107,0.0469724940953644
138.62494,-22.61921,115107,0.0675018596324481
151.95183,-28.62212,539107,0.0248144156400329
146.14757,-21.33931,466108,0.0476037554972426
152.73741,-25.478,622108,0.0541792246843159
146.31781,-24.74835,657108,0.0695975862640822
147.00115,-27.11501,384108,0.0432363117509554
148.18527,-22.28348,600108,0.0568008783860848
138.99512,-22.91096,115108,0.0501401298961582
151.90794,-28.73585,539108,0.0242629181463557
143.60121,-27.8318,5109,0.0608059342591467
152.73325,-25.55927,622109,0.0712730908904273
150.77417,-23.35164,280109,0.0735839155729477
145.58451,-27.29835,384109,0.0690192577365391
147.99077,-21.96963,600109,0.0643018985733647
150.99883,-28.44121,539109,0.0630290537751741
146.90034,-24.09213,554110,0.0429016349764771
152.70426,-25.60888,622110,0.0359072811440767
151.29689,-24.33301,408110,0.0648195039581022
145.78452,-27.31502,384110,0.0251626748374862
147.94243,-21.85067,600110,0.036032005736831
143.15116,-22.84839,394110,0.0406097910148931
144.59242,-15.67248,926110,0.0570581976504695
139.41955,-22.87737,115110,0.0262247621461978
150.35277,-27.72873,539110,0.047518833214093
151.64317,-25.47557,156111,0.0399151642706282
150.84275,-25.2692,131111,0.0113726742227652
152.69822,-25.63415,622111,0.0479531922547562
151.29797,-24.32625,408111,0.0573789756099822
145.98451,-27.29835,384111,0.0496198706462354
148.0116,-21.7533,600111,0.0409148148169926
149.76034,-27.57639,539111,0.0538791906097813
143.09297,-16.39752,93111,0.0624377351334178
143.48455,-27.83181,5112,0.0579343146125867
152.68638,-25.58807,622112,0.0403512364940686
146.20117,-27.28168,384112,0.0280848017113494
150.59257,-26.77365,539112,0.0328655704126743
150.8127,-25.31209,131113,0.0150624301292568
152.65372,-25.52117,622113,0.0675573299036998
146.3845,-27.31501,384113,0.0199872227461087
146.14909,-21.33878,466114,0.0412688543191429
143.40121,-27.79847,5114,0.0594119007663011
152.51403,-25.61017,622114,0.0409340828405594
146.71782,-27.34834,384114,0.0455989484138596
148.22068,-21.97821,600114,0.0201795277019273
152.53392,-25.61746,622115,0.0418311907399789
146.81783,-27.34834,384115,0.0387433763560353
148.27934,-21.94525,600115,0.0338453373261302
147.73005,-28.12301,539115,0.0336360477993756
142.74695,-16.14277,93115,0.0819352131945989
151.56411,-25.5159,156116,0.0271747753861739
151.94688,-26.22657,432116,0.042386545730742
152.5349,-25.62198,622116,0.0501274873188778
142.85412,-13.20849,98116,0.0436553807889789
146.98449,-27.29834,384116,0.0628228176424529
148.39531,-21.87575,600116,0.0314498800715583
147.73005,-28.12303,539116,0.0343655229061247
152.72945,-26.35072,57116,0.0535470970877464
151.55332,-25.50315,156117,0.033320702852442
151.95754,-26.20995,432117,0.0460691153889037
143.25122,-27.74847,5117,0.047653737300237
152.52989,-25.62829,622117,0.0972049668263601
145.58451,-27.48168,384117,0.0368635515081007
148.40922,-21.7708,600117,0.0398572816506925
147.73005,-28.12305,539117,0.0429606887681524
143.23455,-27.74847,5118,0.0579840105931206
145.76784,-27.49835,384118,0.0448916558060487
148.55563,-21.95482,600118,0.0573747766047499
140.31255,-22.16558,115118,0.0532860501479598
147.73005,-28.12323,539118,0.0345279403328871
150.90229,-25.29985,131119,0.0160228303630045
151.95589,-26.17111,432119,0.0385749767915072
152.62066,-25.58972,622119,0.0380407094142196
146.28823,-19.89263,20119,0.0656161703402705
148.39154,-21.57626,600119,0.072822119691128
143.93448,-22.13172,394119,0.0429187521160982
147.74577,-28.08033,539119,0.0679888575275387
146.21776,-21.23344,466120,0.0594389038133955
143.20121,-27.74847,5120,0.0478906657519406
152.63978,-25.52114,622120,0.0595473425246342
142.75212,-12.95149,98120,0.0905020399090525
148.29458,-21.52854,600120,0.0670547616030419
144.59724,-15.67132,926120,0.0607986745256161
147.74575,-28.08033,539120,0.0674478158603318
152.59904,-25.50207,622121,0.037958282447813
146.33449,-27.44835,384121,0.0279622489801826
148.27706,-21.5242,600121,0.0529203860932403
151.81681,-28.18083,401121,0.0501197104168471
147.74573,-28.08033,539121,0.066989731656375
152.6378,-25.52023,622122,0.0377128672489968
146.32627,-19.91069,20122,0.0449033281894503
146.61783,-27.44834,384122,0.038815020914497
148.55245,-21.55839,600122,0.0556961645303884
147.74552,-28.08033,539122,0.0727794108443085
152.68243,-25.57632,622123,0.0424413302920062
146.7845,-27.46501,384123,0.0351891707339255
148.67485,-21.65165,600123,0.0440229899359329
147.00116,-27.48167,384124,0.0703943751425813
148.70695,-21.80228,600124,0.0455614284096771
142.95116,-22.69838,394124,0.0434215263498927
142.41994,-15.8905,93124,0.0871127986232049
151.80126,-27.04245,432125,0.0676421236943659
145.56785,-27.73168,384125,0.0444326204223214
148.79554,-21.77743,600125,0.0638279806164231
149.86899,-24.3503,369125,0.0718150741603005
151.81256,-26.14608,432126,0.0378788043606866
145.69082,-22.39178,466126,0.0482642796235597
145.78452,-27.68168,384126,0.0376847884828803
144.5899,-15.66721,926126,0.0535690962192859
150.29547,-23.95782,196126,0.0521320824928433
152.68547,-25.36502,651127,0.0480197288920923
142.76788,-27.69848,5127,0.0545805114757409
145.98452,-27.66501,384127,0.0600331629263682
148.93054,-21.82526,600127,0.0459906021775761
140.01932,-22.14375,115127,0.0409783934740215
149.86902,-24.34762,369127,0.0655788308521796
152.0727,-26.51726,432128,0.0434898092261021
151.1993,-23.90457,234128,0.112335308945322
146.18451,-27.66501,384128,0.0518833819751077
148.99102,-21.6996,600128,0.0454140433658664
149.86608,-24.34377,369128,0.0511242789202253
151.67127,-26.43148,432129,0.0337034831366726
142.70121,-27.66514,5129,0.0581961494587915
146.36784,-27.66501,384129,0.0205837451154033
148.74722,-21.58236,600129,0.0329013024915646
144.58905,-15.67319,926129,0.0610798163860653
139.97385,-22.3964,115129,0.062581659281811
146.38448,-25.01502,657130,0.0441839973524102
146.60117,-27.665,384130,0.0256590036352208
148.80423,-21.49542,600130,0.047537866261296
151.63837,-28.19497,401130,0.0403630941655693
148.90528,-21.417,600131,0.0428979031935781
146.21836,-21.23485,466132,0.0581301412047926
148.97397,-21.45404,600132,0.0526145424390111
142.50118,-23.86505,394132,0.0518819814402183
151.38167,-26.3829,432133,0.031725366236212
151.1993,-23.96818,234133,0.0573757231755044
142.32212,-12.96949,98133,0.0549023988996651
145.58451,-27.83168,384133,0.0458023005677685
148.9887,-21.51132,600133,0.0253820077823858
142.75118,-23.99838,394133,0.0615788467697648
151.72621,-28.08976,401133,0.0530699659591271
139.97365,-22.4235,115133,0.069137995853237
151.23474,-23.97095,234134,0.0715369717305558
145.71784,-27.84835,384134,0.0603043552742064
149.17985,-21.64562,600134,0.0434205931757941
142.9231,-18.19414,168134,0.0238804126617709
149.10096,-21.61209,600135,0.0361340394434755
139.75344,-22.33162,115135,0.0441583289213851
145.72073,-19.41132,613135,0.044274782532421
152.71267,-25.42061,651136,0.0390220289720825
151.12248,-24.29935,408136,0.0498922009477986
146.18451,-27.84835,384136,0.0424268692891478
149.15773,-21.51042,600136,0.0479686458733342
145.16783,-22.44837,394136,0.0541871633003141
151.57736,-27.99353,401136,0.0765246355183768
152.45712,-25.30927,651137,0.0684243036172604
149.16227,-21.52117,600137,0.0612373935301532
149.84928,-24.3412,369137,0.0458407436440682
145.79738,-19.39153,613137,0.0416418095507833
152.67209,-25.34964,651138,0.0428882382614593
146.26376,-21.2711,466138,0.0446931278523527
142.61788,-26.36514,5138,0.0569093499560099
149.15341,-21.88848,600138,0.0558756106990874
151.54141,-28.02023,401138,0.014076320127801
149.18028,-22.00877,600139,0.0728388238301726
139.66378,-22.05993,115139,0.0443233138634518
142.76788,-27.1818,5140,0.0675011419010185
146.95116,-27.86501,384140,0.0358968663367065
149.20151,-22.092,600140,0.0778555591073905
139.642,-22.0575,115140,0.0419077750619688
149.23851,-22.19648,600141,0.0677354683650911
151.68257,-25.64748,156142,0.0334320692149074
149.29795,-22.14951,600142,0.0371677533748333
139.65743,-22.21795,115142,0.053428617050814
141.87034,-15.6812,93142,0.0371146444509684
142.86788,-27.04847,5143,0.0746898278411052
149.32089,-22.2839,600143,0.0611299313617183
144.60116,-22.16505,394143,0.0548000643919865
151.21682,-28.27586,401143,0.0260112614875748
149.83873,-24.32768,369143,0.0616884081144435
146.2653,-21.27206,466144,0.0446251138029586
142.86788,-27.04847,5144,0.0638684804356387
149.25041,-22.41025,600144,0.0627281163891592
139.66462,-22.22704,115144,0.0705953689090924
150.35658,-24.38744,272145,0.0583133046190288
149.1547,-22.45089,600145,0.0373748506299117
144.21782,-22.49837,394145,0.0511025417164225
151.28128,-28.2293,401145,0.0482651745585286
142.23455,-26.69848,5146,0.0537639794991445
146.16604,-19.83091,20146,0.0656937373582766
149.11303,-22.38787,600146,0.0618172302058975
151.72438,-28.08974,401146,0.0429517235330259
151.54642,-26.35217,432147,0.0223387255314276
149.05549,-22.24537,600147,0.0531425541416405
151.17908,-28.39719,401147,0.0415052899730509
141.75175,-15.87277,93147,0.120936836654385
143.11788,-26.74847,5148,0.0630272628777953
149.093,-22.09221,600148,0.063271790153295
141.8442,-15.64096,93148,0.0986414297470615
151.5807,-25.71243,156149,0.0334221855138076
143.1512,-26.74847,5149,0.057202135930111
150.22308,-23.4836,600149,0.0651007084975438
144.30116,-22.24838,394149,0.0551777707157207
139.47516,-24.1896,115149,0.0514076694160178
149.82314,-24.0223,369149,0.0586157444916448
147.57978,-21.72573,466150,0.0446764933701855
143.08453,-26.74847,5150,0.0479699948735454
150.22824,-24.01409,272150,0.0515889295585619
145.60116,-24.54836,657150,0.0661813873560037
150.21209,-23.45228,600150,0.0568501983274155
145.8123,-19.36102,613150,0.0412342660524661
150.8322,-25.13681,131151,0.0199474215398467
152.30428,-27.14307,219151,0.0586100113810155
150.30639,-23.85623,600151,0.0601407619532834
151.86664,-28.28505,401151,0.0276236930988923
139.8856,-24.814,115151,0.0574280000851972
150.70375,-24.23361,600152,0.0300554966869045
153.01262,-27.80698,270152,0.0376280398378889
150.28718,-23.95712,196152,0.0560081914891138
151.1602,-24.85371,684153,0.0422870960357114
151.67754,-25.87676,156153,0.0404568702925136
150.85438,-25.14435,131153,0.0185866364586264
151.28274,-26.22694,432153,0.0316407844571468
150.69536,-24.19063,600153,0.0434238029436593
140.05024,-24.63001,115153,0.0488546973763793
150.61235,-24.18274,600154,0.0442686467704941
140.28469,-24.66518,115154,0.0572934738451623
142.98454,-26.7818,5155,0.0671557415803809
150.56591,-24.16713,600155,0.0722310643007228
144.98449,-22.69837,394155,0.0509166719988159
140.28843,-24.43942,115155,0.0489692409320204
145.80745,-19.33244,613155,0.0663201769031677
147.57786,-21.72655,466156,0.0423906679196297
142.96786,-26.79847,5156,0.0555326071826699
150.77338,-24.42767,600156,0.0772328684636088
145.16783,-22.69837,394156,0.0265223928223423
151.80931,-28.85091,401156,0.044949941817431
151.59324,-25.78975,156157,0.0218507875121989
152.64945,-25.80418,91157,0.0608501910423058
150.74886,-24.64652,600157,0.048506625730986
140.96146,-25.35098,115157,0.014535009909802
151.53562,-25.56843,156158,0.0235188201905095
150.69203,-24.64987,600158,0.0660011992662057
145.36782,-22.96504,394158,0.0230073287888143
147.74601,-28.08009,539158,0.0737829449398443
151.39744,-26.18358,432159,0.0145014410537973
152.60895,-25.804,91159,0.0782958629885592
145.68449,-24.24835,657159,0.0611788350379341
150.51461,-24.62936,600159,0.0616226734016065
150.93159,-25.09354,131160,0.0188541544510122
142.70121,-26.78181,5160,0.0507592332068377
150.52264,-24.57409,600160,0.0402393761146178
151.9208,-28.47503,401160,0.0553213700838944
151.00223,-25.10851,131161,0.0402983916077364
150.62311,-24.37697,600161,0.022887443898422
151.91841,-28.45922,401161,0.0348724262790388
151.48189,-25.52726,156162,0.0550050106737828
147.54122,-21.7761,466162,0.0677015042943544
142.6512,-26.76514,5162,0.0490843390046107
150.5637,-24.74991,600162,0.0662522947221961
140.92148,-25.70315,115162,0.0620881054627877
141.9095,-15.63112,93162,0.102228618955711
153.00063,-27.79115,270162,0.0464401061269977
142.63455,-26.73181,5163,0.0587486116892004
150.48807,-24.7815,600163,0.0512128548749439
140.83921,-25.73243,115163,0.0692551633788042
144.79014,-15.79655,952163,0.0506841171952961
141.87449,-15.25469,93163,0.0549446230956294
152.11925,-26.40063,432164,0.0363837425739668
142.53455,-26.59848,5164,0.0587533761350351
150.38371,-24.72622,600164,0.0425294524508542
145.33448,-22.9317,394164,0.0526794773802355
140.24656,-25.64704,115164,0.0636467690039341
142.53455,-26.59848,5165,0.0436574328111107
150.1636,-24.32529,272165,0.0690444802867828
148.58543,-20.17005,154165,0.0479870597848973
150.32994,-24.72896,600165,0.0691170641768781
151.13565,-28.83425,401165,0.0384236948042439
139.96467,-25.70175,115165,0.0561040393547694
153.00095,-26.47142,375165,0.0509809139007137
142.51787,-26.61515,5166,0.0598473820729384
151.25713,-24.21383,408166,0.0466052876737989
150.25099,-24.7048,600166,0.083494538563513
145.75114,-22.66503,394166,0.0321423343530882
139.8822,-25.72822,115166,0.00750919616356216
150.21805,-24.8994,600167,0.059868772751721
151.09529,-28.79985,401167,0.0605774790785569
143.2512,-26.59847,5168,0.052523379614321
150.31405,-24.95424,600168,0.0452245897732802
151.07233,-28.79501,401168,0.0364159959966557
141.79738,-15.4783,93168,0.0498427526734123
150.37962,-25.00246,600169,0.0676097572896007
151.1673,-28.7828,401169,0.0483480537688638
139.38076,-25.58584,115169,0.071432331001973
143.84118,-16.54776,93169,0.0526646120366026
150.84376,-24.78718,131170,0.0526462759976661
150.44441,-24.96459,600170,0.0462472757867352
151.1929,-28.78315,401170,0.0400027423836702
150.45083,-25.06553,600171,0.0478849984026234
144.20384,-16.8544,93171,0.0523858203062424
151.16645,-24.88628,684172,0.0373021703205905
143.2012,-26.46513,5172,0.0649688659085525
150.43489,-25.17506,600172,0.0460714353698723
145.5178,-22.41504,394172,0.0264106705787512
139.58838,-25.28327,115172,0.046260585583756
144.14886,-16.79478,93172,0.023740317435973
150.19078,-25.1322,600173,0.0771897209730544
145.35115,-22.3317,394173,0.0363055092570192
147.54118,-21.77506,466174,0.0736475500262086
150.23023,-25.15484,600174,0.0189025360751587
145.06782,-22.33171,394174,0.0522011902325814
143.01485,-18.22582,168174,0.0429255213067748
151.09195,-28.56068,401174,0.0476287727959391
139.63608,-25.01284,115174,0.0421085924118223
151.80118,-26.6678,432175,0.0507098391881638
147.54121,-21.77514,466175,0.0677339690131838
149.52494,-22.34297,280175,0.0705788483061471
150.31836,-25.29971,600175,0.0617266205082581
139.62764,-24.87958,115175,0.0285870847485734
150.43342,-25.30241,600176,0.0415250589267287
150.30285,-23.9571,196176,0.0498778648599551
143.18454,-26.39847,5177,0.0498142391612088
146.45338,-20.02324,20177,0.0590502111079583
150.33324,-25.29296,600177,0.0615871303487335
139.2445,-24.3203,115177,0.0614138748458288
144.69755,-15.83749,952177,0.0359698857917297
151.29525,-23.90306,280178,0.0634963727575002
146.88447,-25.71501,657178,0.0353898255518867
149.84538,-24.94563,600178,0.0510959295941973
145.11784,-26.78178,5179,0.0512292793856993
149.7967,-24.97512,600179,0.0318927615790953
144.06783,-21.58172,394179,0.0413298751699608
140.58551,-24.84693,115179,0.0555630086787718
152.2435,-26.41127,432180,0.0482705559702978
149.76857,-25.0024,600180,0.0459338825651759
151.38091,-25.45124,156181,0.0420955701460829
150.30171,-24.38399,272181,0.0344457791305961
149.57238,-22.37236,280181,0.0599816625682468
149.72186,-25.02322,600181,0.0287810455397932
144.23449,-21.23172,394181,0.0442943365436039
145.60247,-24.04081,466182,0.0536004560028055
149.60813,-25.03122,600182,0.0457123249237556
140.62998,-24.86963,115182,0.0682969686024195
151.18176,-26.25233,432183,0.0447378686882416
149.54298,-25.03047,600183,0.0698298511360158
149.32472,-24.51248,600184,0.0742093709787242
143.04235,-18.24124,168184,0.0961751607548375
140.97891,-25.01458,115184,0.0534597819280485
145.73163,-19.34106,613184,0.0367218085172449
150.38476,-24.1664,272185,0.0571997182123443
149.37575,-24.3763,600185,0.0555386232574835
149.80422,-24.01967,369185,0.0539670547918729
149.46455,-24.24885,600186,0.0459748548029714
151.89896,-28.36429,401186,0.0374014882505144
142.49473,-23.93254,115186,0.0569320317107394
151.14059,-24.90817,684187,0.0338938188903463
141.15122,-26.03182,5187,0.0564641018844029
149.50431,-24.10103,600187,0.0456977241167481
144.48449,-21.48171,394187,0.0484000772912095
142.49473,-23.93254,115187,0.0528441212224231
144.73702,-15.77843,952187,0.04854225078862
145.60169,-24.04012,466188,0.0482470194397426
149.64334,-23.74095,600188,0.0438067028193934
144.40115,-21.41505,394188,0.0638504113488544
151.56938,-28.02052,401188,0.0279377971385479
144.7555,-15.87637,952188,0.0570775202288797
151.43955,-25.45368,156189,0.0315554933021139
151.40545,-26.25634,432189,0.0294683303722091
150.23875,-24.37925,272189,0.0755014567580708
146.44348,-20.09942,20189,0.0452637943778087
149.49791,-23.99644,600189,0.0417451704496639
150.23875,-24.37925,272190,0.0737381359995377
146.05116,-25.48169,657190,0.0487284945245812
149.55545,-23.80976,600190,0.0595069646045173
151.47415,-28.28123,401190,0.0481160836573478
142.2316,-23.37494,115190,0.0484432876500569
149.36143,-23.67402,600191,0.0363866286771422
151.41091,-28.42039,401191,0.0507031569861962
142.39334,-23.17038,115191,0.0559314113330407
144.73366,-15.84969,952191,0.0715376030542114
149.09952,-23.76312,600192,0.0439410937130036
151.2286,-26.33235,432193,0.0298993176924793
148.95776,-23.58713,600193,0.041092895956187
144.78448,-21.41505,394193,0.0323525441364258
151.09126,-28.45689,401193,0.0498846791970993
142.36925,-22.47289,115193,0.046913324092847
148.05799,-28.6492,191193,0.0736324418902525
150.98572,-24.87492,131194,0.0409141136615999
151.2286,-26.33235,432194,0.0299467073719978
149.58468,-26.16332,466194,0.054447120000871
148.9106,-23.7507,600194,0.0404955439524591
144.78448,-21.16504,394194,0.041054770399179
151.11327,-28.51135,401194,0.039355982163753
142.34262,-22.22924,115194,0.056414843436635
144.75935,-15.85226,952194,0.0562426094592762
148.05509,-28.64725,191194,0.0706709027979194
141.38455,-27.03182,5195,0.0531825307880959
148.84377,-24.12487,600195,0.0600223588927577
142.25757,-22.21185,115195,0.0374289346007235
144.77967,-15.86067,952195,0.0444028791021843
148.0526,-28.645,191195,0.0676993023464549
151.37821,-25.43045,156196,0.0332392604251892
150.99724,-23.48031,280196,0.0785815899284513
148.53154,-24.46122,600196,0.0581097381977508
148.63064,-27.90965,191196,0.0692506030998581
145.879,-19.46752,414196,0.0828769304371275
148.69841,-24.36042,600197,0.0393195087605193
148.69036,-28.1626,191197,0.0650001983706121
145.86153,-19.48131,414197,0.0527908460251716
147.35155,-19.56098,117198,0.0746260998076093
148.7337,-24.2862,600198,0.0636787228266065
148.68769,-28.1629,191198,0.0647423294461435
145.79574,-19.62909,414198,0.0674771229569566
148.60395,-24.4826,600199,0.0677157593914029
151.45857,-28.82705,401199,0.0578424857515638
138.55997,-22.85522,115199,0.0569199069519417
148.68556,-28.16312,191199,0.0675919928683558
146.01645,-19.79828,414199,0.0587275862617653
149.58401,-26.16258,466200,0.0552169901086588
148.79551,-24.56147,600200,0.0499066195202464
144.60116,-21.56505,394200,0.0364372351516831
144.72336,-15.78218,952200,0.040639349254881
143.41879,-16.1554,93200,0.0421684330205852
150.37034,-24.17065,196200,0.0515246033022499
149.95829,-28.60409,191200,0.0665216561731908
145.822,-19.7568,414200,0.0545639756564929
141.78457,-27.34849,5201,0.0600460192285625
145.60119,-28.08168,384201,0.040083244357567
148.9472,-24.59732,600201,0.0352432763190906
140.52088,-23.60939,115201,0.051631312763643
153.0451,-27.00701,155201,0.0329901758132377
149.95416,-28.60353,191201,0.0675101242185966
142.20121,-26.73181,5202,0.0634821795090073
149.01784,-24.63935,600202,0.0312917388974929
151.44422,-28.58548,401202,0.0424854418364024
140.52088,-23.60939,115202,0.0593983421613442
149.94972,-28.60295,191202,0.0661856780768083
145.92845,-19.74344,414202,0.0543226325416972
142.15121,-26.76515,5203,0.0404025921589139
148.52203,-24.57303,600203,0.0725481697838904
145.35114,-21.61504,394203,0.0423596923721596
151.9949,-28.7396,401203,0.0249204616277221
152.98859,-26.50936,375203,0.075427881194507
145.90453,-19.70997,414203,0.0569353914864687
151.46555,-25.52077,156204,0.0264544618038604
142.10122,-26.84848,5204,0.052486947402228
146.13449,-25.93168,657204,0.0726791226202098
146.18451,-28.01501,384204,0.0522892530295781
148.43754,-24.63863,600204,0.0364843185714213
144.98448,-21.61504,394204,0.026182531597232
148.37646,-26.09861,191204,0.0728412522553264
145.81362,-19.70159,414204,0.0761068930241396
151.17667,-23.83836,280205,0.06865543453688
151.38339,-23.96024,234205,0.0246320014277301
145.91783,-25.03168,657205,0.0548739078816547
148.36385,-24.93264,600205,0.0674364480781391
148.47909,-26.13598,191205,0.0668988888970953
146.08101,-19.85431,414205,0.052634837615994
146.10415,-22.96144,466206,0.072868875145815
148.52633,-24.92886,600206,0.0673871830253506
145.94145,-19.7466,414206,0.0481929867709797
148.57346,-24.74515,600207,0.0673456368000769
